bucket,k6_reqs,k6_fail_pct,k6_p50_ms,k6_p90_ms,k6_p95_ms,k6_p99_ms,k6_max_ms,k6_rps,CPU_Consumption_by_Service_Total_mcore__compose-post,CPU_Consumption_by_Service_Total_mcore__text-service,CPU_Consumption_by_Service_Total_mcore__user-mention-service,Replicas_per_Service__compose-post,Replicas_per_Service__text-service,Replicas_per_Service__user-mention-service,Combined_CPU_Utilization_Child__Parent__text-service__compose-post,Combined_CPU_Utilization_Child__Parent__user-mention__text-service,Combined_CPU_Utilization_Child__Parent__HPA_self-CPU_threshold_50,CPU_Utilization_per_Service__compose-post-service,CPU_Utilization_per_Service__text-service,CPU_Utilization_per_Service__user-mention-service,CPU_Utilization_per_Service__HPA_threshold_compose-post,Memory_Usage_per_Service_MB__compose-post,Memory_Usage_per_Service_MB__text-service,Memory_Usage_per_Service_MB__user-mention-service,Memory_Usage_Percentage_per_Service___compose-post,Memory_Usage_Percentage_per_Service___text-service,Memory_Usage_Percentage_per_Service___user-mention-service
10,25.830810464071185,22.267468416262226,2030.7761834820842,1173.086018990755,980.5972404015072,611.8157009929259,281.9098768911001,2.583081046407118,0.9831013868447681,0.559751101954307,0.46749795006219597,0.4229020617662602,0.0,0.0,5.781046498702472,1.749444956570354,0.0,11.934342065181841,1.8385139146879366,2.473709381399883,0.0,1.1683279652456324,0.11932114614284405,0.06586821298525544,0.9539772092614578,0.09321964542409694,0.05145954139473088
11,18.41597341774463,25.390370169105562,2282.0575933328,1405.3477708296687,1237.8598798039923,912.9705353247082,606.8352049808233,1.8415973417744629,1.6048328998589847,0.6451276368558014,0.6448054380356121,0.49029033784546,0.0,0.0,6.422895232234946,2.31880240176332,0.0,13.540505521172312,2.5689417604065703,2.6635771750339865,0.0,1.3552956052993628,0.2123011145960236,0.05342073590296242,1.1117115876818853,0.16586024577814343,0.04173494992418946
12,35.303954888499824,24.47115902524806,2212.4522080017996,1522.4938913518524,1344.29487665149,1001.4386616080687,543.0749912698775,3.530395488849982,2.1443690228560843,1.0233496052819704,0.706136567343282,0.5063696835418333,0.0,0.0,6.966819822157437,3.0853515613569367,0.0,15.297335387180784,4.104937150971458,3.040459820589189,0.0,1.289197314725746,0.21457859420576206,0.0656685522787614,1.43247968909138,0.1676395267232516,0.05130355646778236
13,33.80212973111271,18.66128660279097,1700.3607112686132,1511.9762777598226,1400.8908883181466,1018.1584836867779,232.31144826386156,3.3802129731112704,2.4298443696558842,1.1943704434943827,1.095244891170897,0.45220258677630265,0.0,0.0,7.433011179133824,4.319880978487392,0.0,15.638057849614533,4.950238670313458,4.515452839216013,0.0,1.357754776958994,0.262878785582738,0.05933063615467498,0.9943383505064995,0.2053740512365141,0.04635205949583988
14,22.99686433474723,8.266997777953232,535.2333540274784,1161.9004435043669,1210.344817786754,1061.7854432771378,533.449114341586,2.299686433474723,3.25108882893646,1.4881075165370654,1.191806320585957,0.0,0.15811388300841897,0.0,5.993708853865504,4.939113348274974,0.0,6.5518441156755705,6.335332989964889,4.999542421574256,0.0,0.7949648480025204,0.3855244803631928,0.07507929074794026,0.3105331437509848,0.33062711877027495,0.0586556958968283
15,14.446519410464344,9.388826613315825,836.1192278165105,1049.8838788009261,988.8160622180596,958.3822809658171,413.43502490942694,1.444651941046435,3.047311183151076,1.7940739150803464,1.3187382321684766,0.0,0.26674678283691844,0.0,5.241347940478593,4.872596584647537,0.0,6.007057850736037,7.2792319549485445,5.3157291157259134,0.0,1.955046928483429,1.227329726049478,0.09720428264023016,0.7636902064388396,0.6643496298250595,0.0759408458126799
16,11.448183149997973,10.717908423298637,927.7304254660179,1265.6883995010885,1209.6756854449889,1191.7381398552081,368.7010865456503,1.1448183149997966,3.1475754591765703,1.9895862771849193,1.42678191590897,0.0,0.4229020617662602,0.0,3.54783589141646,4.049325571438522,0.0,5.630744298422169,7.640869303593486,5.814542554625578,0.0,2.0002749302993896,1.3770415118136101,0.16805139099811464,0.7813573946481993,0.29557760908301,0.13129014921727708
17,11.151376826571925,11.883314972932261,1103.98347812321,1380.2186510119443,1334.2566080295028,1259.2443065560335,867.8405385440942,1.1151376826571917,3.275655442479466,2.181068882633396,1.591844182883356,0.0,0.47434164902525683,0.0,3.8985957482497327,4.5916540724722,0.0,6.54059148027608,8.677616608149739,6.370353552008155,0.0,2.2915002558827506,1.3603398189648326,0.17197285603006626,0.8951172874541997,0.4549232192818294,0.13435379377348908
18,14.962860003594887,10.199455365175671,981.4736685765981,1532.4452124123877,1467.4936824294566,1340.9525935527677,1026.8493892613003,1.4962860003594889,3.3125796393825726,2.4185120399321742,1.713297156520066,0.0,0.503831473655779,0.0,5.080071185253565,5.935819704990288,0.0,6.125688211651913,10.885095447078157,6.602703816184102,0.0,3.0178640203672296,1.2950101316089873,0.17126884366770578,1.1788531329559493,0.8491328623590817,0.13380378411539523
19,17.451103851648632,10.104191063526045,876.22279083728,1549.8574762500564,1532.344288120545,1521.2860559244632,981.5575596626703,1.7451103851648628,3.462577225119159,2.3654311780593393,1.8181119216620638,0.0,0.4743416490252569,0.0,6.34897331481643,6.202530817420601,0.0,6.889347246102455,11.295522458843982,6.966601597008405,0.0,3.292190312995084,1.3895553356692634,0.20418927972227288,1.2860118410137047,0.4465490984568623,0.15952287478302565
20,17.350072045959916,8.226477442731241,915.8066895652657,1665.703555480489,1632.3147657600834,1554.8504564580217,1308.6728448091687,1.7350072045959932,3.3654486404409703,2.4705621526123993,1.7790679394909374,0.31622776601683794,0.3038218101251,0.15811388300841897,6.718807018136712,6.269512498295226,0.0,7.3825003894972365,9.374528462275583,6.7368042175204295,0.0,3.5012411620687196,1.3203550377905218,0.2189981136403802,1.3523727519229454,0.445915616198528,0.2330895336631423
21,10.582732670214755,8.246838382457634,884.9592265801076,1656.675069612475,1682.5341353233853,1631.6654616155063,1225.3967698652575,1.0582732670214756,3.7225082550704593,2.362677866677626,1.9206246265745386,0.549475274168981,0.26674678283691855,0.26674678283691844,7.043061211693097,6.201748219661549,0.0,9.886377891658045,9.280240147555542,6.945093879152709,0.0,4.3645688848488025,1.100490761144583,0.8796713138735958,1.379688607776162,0.538433433657054,0.36476940517485357
22,17.088738982148445,11.556662004496959,1079.9435075114368,1676.8077896919344,1594.1017212967815,1650.4194274557826,1321.9138743313379,1.708873898214845,3.634945662138605,2.2456416794690806,2.1232403928263506,0.8469401940560456,0.26674678283691855,0.33493206352854177,8.068103197183323,5.8435192335257256,0.0,13.252375509685573,9.063684776681074,7.888528275643032,0.0,4.4476837249308465,0.7032618654075548,0.8033651185365625,1.3554272600177437,0.4339223584913082,0.22466720665290316
23,23.7681105038469,8.899975935296471,890.4986762759792,1705.3375338413418,1854.944469607426,1943.1986838458927,1837.4236611201984,2.376811050384688,3.6964279664682755,2.196991134701596,2.3243060918685314,0.9604352645732541,0.22072142786315233,0.4229020617662602,8.266718302529044,5.250724465008909,0.0,15.44661144474514,6.712603506501678,9.38652485077014,0.0,4.577166642931353,0.7475741745262772,0.8805786205902574,1.2906482420609058,0.23974516223613157,0.2760339581025608
24,18.524481376179214,9.36991173078152,795.4462692289657,2022.0251908240666,2021.7634735196848,2153.5618059651147,2155.7066597046,1.8524481376179203,3.6641236166026707,2.2432637360148315,2.4093103556558386,0.9996794357987837,0.22072142786315233,0.46409548089225705,10.248860398999975,6.1013025252388475,0.0,17.79547371604239,7.690307241967654,10.435449442441733,0.0,3.9443820093369895,0.7461797727375677,1.0463598654780812,1.640361028345963,0.23320947197296704,0.4699527598590983
25,14.407974999622374,11.262716671920588,1058.4553008551147,2033.1353059098765,2190.5988684557024,2211.5182237887284,2302.044731733201,1.4407974999622384,3.5506748011522133,2.1632967288812313,2.374208511247814,0.8969320930188523,0.22072142786315233,0.5063696835418333,10.433854240406555,6.948498707579143,0.0,16.519851261693603,8.396679757077912,10.009072207923495,0.0,3.887301748439765,0.6747941531968856,1.1661226967667846,1.323480955129316,0.3906000856101967,0.2987236894021243
26,13.552935153761027,5.256930519612765,609.0209763837165,1800.420147756582,1996.752083251424,2227.649961407067,2323.26341288735,1.3552935153761023,3.477509028288346,2.000590480942479,2.5161983016311003,0.3038218101251,0.0,0.49029033784546017,2.69888396157535,4.29264212235831,0.0,3.8570970743097477,2.5330703977871165,8.693427382147041,0.0,4.041735482695128,0.6879927640999587,1.0684869252262201,0.7570872279889801,0.2687471734765463,0.22563076608630314
27,3.8323019794293947,1.9390122474304927,461.9579961356076,1568.2245824108807,1786.8563656139358,2057.8391848057327,2294.8658935881285,0.38323019794293983,3.1436527901823372,1.7303092513102252,2.5780477622952502,0.2667467828369186,0.0,0.49029033784546017,2.6945144527893654,4.198083576097791,0.0,3.5381293675857086,2.6315502209735504,8.784485273611539,0.0,4.367371309911871,0.844396568422087,1.0087604660021154,0.82707393513974,0.32984240953987765,0.17122285045158625
28,6.896859188548564,1.048375166491718,397.2875944461826,1381.9469715233452,1659.1511114612192,2046.153268432424,2360.526020515119,0.689685918854856,2.9167103865465784,1.7616050184947547,2.6238211894361023,0.2667467828369186,0.0,0.49029033784546017,3.7566661452489827,4.849412967967954,0.0,4.436080924699986,3.8307300770984036,9.10541833239947,0.0,3.886033994922701,0.811426607128695,1.0476257038508388,0.7336657236807165,0.31696351840964637,0.16473495084120784
29,6.981615050828047,0.5880949504161911,352.10122777834994,1211.0383559928782,1461.9243457501113,1880.1549775077763,2227.391664018444,0.6981615050828038,2.8817605420162526,1.6961845482555715,2.6254190074001857,0.2667467828369186,0.0,0.49029033784546017,4.310811557978621,5.166926854219992,0.0,5.184314632707671,3.940071195938035,9.483688873194474,0.0,3.5843013272591526,0.6198354010675465,1.0494632415621448,0.6695785300402225,0.24212320354201042,0.16227527139117226
30,5.075772014035066,0.3805101218971673,320.6418363273221,978.6553434804307,1184.9949050675725,1605.7688018942774,2217.2181975265266,0.5075772014035058,3.073636992234765,1.8282881724651536,2.6302346484363803,0.2667467828369186,0.0,0.49029033784546017,5.05984842027195,5.421360764523764,0.0,5.9877058032068255,4.268607261191013,9.692316240568434,0.0,3.4443219393160707,0.6422808481795181,1.060386389709971,0.6430131019000341,0.25089095632012426,0.3549817877397072
31,6.168572124185794,0.30867000403829675,274.8641051335451,859.1116347020602,1053.936969900973,1598.682183217137,2181.349788653345,0.6168572124185796,3.3713844962968826,1.7029387882699674,2.8126806673357674,0.22072142786315238,0.0,0.483045891539648,5.5342488262320355,5.587233925761085,0.0,6.380146251736473,4.56738825597468,9.805403457188904,0.0,3.215201294930782,0.6740142014188707,1.062363370968491,0.6160557230420804,0.2632867974292464,0.1611668831181415
32,5.6613851707229745,0.048205452136713095,197.28518969900196,701.2413799704933,846.6424105693205,1091.7496342846769,1389.1046894706813,0.5661385170722975,3.7249270244083554,1.7344033791570568,2.8668148438112673,0.15811388300841892,0.0,0.4640954808922571,6.14509824651423,5.498271542609497,0.0,6.792562264709571,5.347180701412239,8.951076696420111,0.0,3.0439045966175247,0.6249524142416616,1.0747060739022796,0.5861561468001413,0.24412203681314903,0.15712905225020396
33,2.912286087665532,0.0,188.79111022344537,620.4453219449834,706.2498615339063,919.2466270219255,1003.9592207540803,0.29122860876655465,4.060860093744703,1.8852899885993422,2.746002473806609,0.15811388300841892,0.0,0.4640954808922571,6.490308217385309,5.725700490038627,0.0,7.161073401578844,5.625942733165739,9.443480657754108,0.0,2.5989052719424093,0.6450567557094788,1.0278368114525467,0.5008520985556165,0.2519752951990151,0.13531704729793803
34,1.5440124218976892,0.0,163.1065723870372,563.3337198979175,657.497469022831,821.6047995669895,1037.1084806847343,0.1544012421897681,4.000484241617601,1.7905997965935196,2.7963622150930845,0.15811388300841892,0.0,0.4640954808922571,6.460119515032342,5.5944968174184835,0.0,7.153330592423605,5.42854800564093,8.942205038884957,0.0,2.2723513450314914,0.6481951317469824,1.0221608025106803,0.43047511337894157,0.25320122333866507,0.1374170559656525
35,2.0113460220739747,0.0,151.90622855093463,513.4915653864759,588.3085270244441,753.2121290530281,983.6566403744829,0.20113460220739834,4.338846544052157,1.8358357762787565,2.73037299532119,0.15811388300841892,0.0,0.4640954808922571,6.48423921297698,5.647252174305497,0.0,7.228424681186207,5.34280207380363,9.454013159538158,0.0,2.077492689252657,0.6221668998987548,1.0224783410334972,0.3938586475091761,0.24303394527295108,0.12859020094573917
36,0.8101914936669307,0.0,147.13625969075864,461.9156291706852,548.4882784460709,686.5018428704673,771.3903566343956,0.08101914936669337,4.395492884903344,1.8456432037977826,2.705900413900274,0.15811388300841892,0.0,0.4640954808922571,6.205184798174006,5.557848859026344,0.0,6.850542394455849,5.416456107426604,9.098499324457215,0.0,2.091135642657259,0.6106168774310172,1.0267739733835626,0.39641674618171274,0.23852221774649104,0.12672301887935214
37,2.667948409911371,0.0,119.19899693551302,378.1101265385517,446.66263671533,524.7224385342753,635.2499978999775,0.2667948409911395,4.402422896762191,1.8812542543709763,2.6674350699863196,0.15811388300841892,0.0,0.4640954808922571,5.669069490456493,4.9956464776056615,0.0,6.292030339802894,4.772351409198606,8.669953520342538,0.0,2.031278882545521,0.6062108946128987,1.0159758421923448,0.3856567832842561,0.23680113070816347,0.12055158980788122
38,1.3387709633494784,0.0,116.69095051106008,343.46637693482484,412.59854997783845,537.4192898919122,680.9390734049566,0.13387709633494746,4.5046260633439275,1.9477912258532164,2.733891346330606,0.15811388300841892,0.0,0.4640954808922571,5.071458114263303,4.781101916094412,0.0,5.50892775021567,4.440369112615511,8.285306248834202,0.0,2.0132107401424126,0.5990225549330213,1.0164473246910386,0.38197664667298287,0.23399318552071147,0.12738636869730424
39,0.9111137169026783,0.0,101.9923265400355,284.95903965108215,356.4023136314453,444.3406982258046,558.8033869864013,0.0911113716902678,4.3216847777597165,2.0522012274740042,2.691665141875879,0.15811388300841892,0.0,0.4640954808922571,4.309398079652387,4.373020478499049,0.0,4.814446834714188,3.7048253002974803,8.456920890037608,0.0,1.9641260070101505,0.6071334512644074,1.0184976747440488,0.370878602676483,0.23716150440015918,0.12786350248044212
40,2.1422190747219534,0.0,86.54944054555492,322.2517792251079,373.36513056968977,464.1585643068863,513.3198299959271,0.21422190747219544,4.68990718647942,1.951371941088839,2.6769487861531394,0.15811388300841892,0.0,0.4640954808922571,3.5837083301502686,3.80936229146025,0.0,4.13136200257611,2.9691878891214976,8.00248653054397,0.0,1.8733555003491666,0.6140294357122045,1.027105051423005,0.35219683620081793,0.23985524832508007,0.12576953182648978
41,3.1613653330848597,0.0,0.9690820396503277,116.67768739640303,173.63104587424846,258.348049004821,360.2089071813086,0.31613653330848657,5.052453247882733,2.2372091735413053,2.8023521831399263,0.15811388300841892,0.0,0.4640954808922571,2.860742128920385,3.548317043956613,0.0,3.3980922851475137,2.238948933604265,7.909733176317636,0.0,1.9074055745306437,0.599750251632238,1.028352279104918,0.3586643990055494,0.23427744204384285,0.1211797802647042
42,0.3616202853397874,0.0,1.1289639468786188,37.816349328362335,53.05125169206366,72.2483053822448,94.90774153142057,0.036162028533979367,5.485777885172747,2.460456382386121,2.834734634037416,0.15811388300841892,0.0,0.4640954808922571,2.094178854783187,3.6586056841431653,0.0,2.793645980384821,1.624069940349711,7.866454747371065,0.0,1.9084004648446107,0.5979000217721657,1.0164875480451812,0.36040005270421793,0.2335546960047522,0.13001485083542208
43,0.3499084129252901,0.0,0.21881644847973483,27.43734802926649,53.84429720081875,113.50859637645776,132.85707456793736,0.034990841292530044,6.118953927845551,2.601845650976322,2.845081897060345,0.15811388300841892,0.0,0.4640954808922571,1.64762834428722,3.183817253055998,0.0,2.1085818689248383,1.1543319363214415,7.678545538855039,0.0,1.804144447267998,0.5892195739111591,1.0247592015744178,0.3406238917248298,0.2301638960590466,0.12886197411452224
44,0.15811388300842222,0.0,0.16315662914635187,8.267333986554064,14.980428480454506,43.16200973301777,67.20919029885798,0.01581138830084209,6.094034033762596,2.6013195476614563,2.8261609045257416,0.15811388300841892,0.0,0.4640954808922571,1.459253851467904,3.333983180303904,0.0,1.9667190457316648,1.1574753491872447,7.742413586776662,0.0,1.7481307194340312,0.5916719590016166,1.0241844344143365,0.32902765890793695,0.23112185898500626,0.12836549097067923
45,0.15811388300841656,0.0,0.16033514668510862,6.041518818916075,14.573810020564256,29.179824429632788,59.02783113710328,0.01581138830084239,6.324191321472939,2.79919058250912,2.794992243977418,0.15811388300841892,0.0,0.4640954808922571,1.3551192437302542,3.185711392597404,0.0,1.8848259069558835,1.0515658883464931,7.624065372312788,0.0,1.7754175793638398,0.6045620974199373,1.0320016441066735,0.3342433692235867,0.23615706930466304,0.11734700326453247
46,0.2761920550668514,0.0,0.14482780705043635,9.10914696315262,15.780063543808714,37.28854434700748,57.01950527921829,0.02761920550668589,6.366367106877676,2.9750955879105234,2.7853783818819924,0.15811388300841892,0.0,0.4640954808922571,1.2652856205270613,3.2399509079005466,0.0,1.8277021950368662,1.0044038438796619,7.714048035348344,0.0,1.7262784361945596,0.5820204860339852,1.0205959952430663,0.3239613032507585,0.22735175235702543,0.1291721945562622
47,0.5943106327545769,0.0,0.15996901507132424,7.952788156160452,9.608650652265071,31.612132564911334,50.13752753680847,0.059431063275456636,6.323528531039361,2.8287973590988167,2.721825811506377,0.15811388300841892,0.0,0.4640954808922571,1.2083591481339722,3.1896019867104086,0.0,1.713168839252321,0.897032772946434,7.27988233082483,0.0,1.7543506130203697,0.6120371636329311,1.0091883712812697,0.3298125732581506,0.2390770170441138,0.12986965178955295
48,0.6076436202501996,0.0,0.1324043888790249,9.6930568616874,25.72511997511475,59.342107657065526,83.60192504938748,0.06076436202501985,6.341599050889039,2.8090094026379564,2.652146049791261,0.15811388300841892,0.0,0.4640954808922571,1.195745054078794,3.164529766146388,0.0,1.7463821471676078,0.8354386049786153,7.651731654062393,0.0,1.7657363887626987,0.5914778711623069,1.0092176025914248,0.33321380755206825,0.23104604342277618,0.13650707917057694
49,0.2264554068289125,0.0,0.11964887348945213,5.479596348205893,9.05507709095165,20.175834276800618,30.327397094432474,0.022645540682891617,6.521195767043178,2.6095885064257156,2.6675964274700292,0.15811388300841892,0.0,0.4640954808922571,1.1158586816340663,3.2761956847560043,0.0,1.62975692955835,0.8638901360739122,7.436144416098353,0.0,1.7509392841092448,0.589984654007749,1.0329308245718762,0.32957995138148655,0.23046275547177694,0.12222974098606035
